sim_id,pressure,control,chaos,mean_entropy,final_entropy
310,0.1818181872367859,0.09090909361839294,0.45454543828964233,2.9696168899536133,2.9194998741149902
311,0.1818181872367859,0.09090909361839294,0.5,3.073387384414673,3.041609525680542
312,0.1818181872367859,0.1818181872367859,0.0,0.2866412401199341,-0.0
313,0.1818181872367859,0.1818181872367859,0.04545454680919647,0.7742226123809814,0.5320885181427002
314,0.1818181872367859,0.1818181872367859,0.09090909361839294,1.3452374935150146,1.1800445318222046
315,0.1818181872367859,0.1818181872367859,0.13636364042758942,1.7133315801620483,1.5855528116226196
316,0.1818181872367859,0.1818181872367859,0.1818181872367859,1.9835506677627563,1.8809154033660889
317,0.1818181872367859,0.1818181872367859,0.22727273404598236,2.2013940811157227,2.113081216812134
318,0.1818181872367859,0.1818181872367859,0.27272725105285645,2.3810060024261475,2.305683135986328
319,0.1818181872367859,0.1818181872367859,0.3181818127632141,2.5369558334350586,2.479301929473877
320,0.1818181872367859,0.1818181872367859,0.3636363744735718,2.6749267578125,2.6220145225524902
321,0.1818181872367859,0.1818181872367859,0.40909090638160706,2.805744171142578,2.7512621879577637
322,0.1818181872367859,0.1818181872367859,0.45454543828964233,2.9162142276763916,2.884371519088745
323,0.1818181872367859,0.1818181872367859,0.5,3.024840831756592,2.9988150596618652
324,0.1818181872367859,0.27272728085517883,0.0,0.27219200134277344,-0.0
325,0.1818181872367859,0.27272728085517883,0.04545454680919647,0.7356498837471008,0.4951244294643402
326,0.1818181872367859,0.27272728085517883,0.09090909361839294,1.311647891998291,1.148683786392212
327,0.1818181872367859,0.27272728085517883,0.13636364042758942,1.6797829866409302,1.5567281246185303
328,0.1818181872367859,0.27272728085517883,0.1818181872367859,1.952712893486023,1.8568572998046875
